,time_seconds,time_seconds_delta,Timestamp,Data,X,Y,Z,Gmag,Gmag_norm,Q3 threshold,Std threshold,HO threshold
150,68158.382,0.08800000000337604,18:55:58:382,0000341516 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
151,68158.471,0.08900000000721775,18:55:58:471,0000341606 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
152,68158.562,0.09100000000034925,18:55:58:562,0000341696 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
153,68158.653,0.09100000000034925,18:55:58:653,0000341786 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
154,68158.739,0.08599999999569263,18:55:58:739,0000341876 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
155,68158.834,0.09500000000116415,18:55:58:834,0000341966 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
156,68158.921,0.08699999999953434,18:55:58:921,0000342056 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
157,68159.014,0.09299999999348074,18:55:59:014,0000342146 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
158,68159.101,0.08699999999953434,18:55:59:101,0000342236 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
159,68159.193,0.09200000000419095,18:55:59:193,0000342326 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
160,68159.282,0.08900000000721775,18:55:59:282,0000342416 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
161,68159.373,0.09100000000034925,18:55:59:373,0000342506 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
162,68159.462,0.08899999999266583,18:55:59:462,0000342596 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
163,68159.553,0.09100000000034925,18:55:59:553,0000342686 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
164,68159.643,0.08999999999650754,18:55:59:643,0000342776 [app] INFO: GYRO: ,-9.821,-0.952,21.029,23.228800786954114,1.0,Abnormal data,Abnormal data,Abnormal data
165,68159.73,0.08699999999953434,18:55:59:730,0000342866 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
166,68159.823,0.09300000000803266,18:55:59:823,0000342956 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
167,68160.001,0.17799999999988358,18:56:00:001,0000343046 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
168,68160.092,0.09100000000034925,18:56:00:092,0000343226 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
169,68160.184,0.09199999998963904,18:56:00:184,0000343316 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
170,68160.274,0.09000000001105946,18:56:00:274,0000343406 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
171,68160.36,0.08599999999569263,18:56:00:360,0000343496 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
172,68160.495,0.1349999999947613,18:56:00:495,0000343586 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
173,68160.585,0.09000000001105946,18:56:00:585,0000343721 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
174,68160.677,0.09199999998963904,18:56:00:677,0000343811 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
175,68160.765,0.08800000000337604,18:56:00:765,0000343901 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
176,68160.9,0.1349999999947613,18:56:00:900,0000343991 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
177,68160.99,0.09000000001105946,18:56:00:990,0000344126 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
178,68161.131,0.1409999999887077,18:56:01:131,0000344261 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
179,68161.216,0.08500000000640284,18:56:01:216,0000344351 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
180,68161.306,0.08999999999650754,18:56:01:306,0000344441 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
181,68161.396,0.08999999999650754,18:56:01:396,0000344531 [app] INFO: GYRO: ,-0.027,-0.033,-0.028,0.0510098029794274,0.0,Normal data,Normal data,Normal data
